"","elev.mean.1","ch.med","lhfi.med.3","fhdpai"
"1",0.227002757083164,-0.283716658850178,0.118931235774386,-1.07623651405302
"2",-0.144428689477876,-0.378488712329682,0.512368621146951,-0.168024911645194
"3",0.204874926224209,0.62737212816213,0.512368621146951,0.345620842868538
"4",0.944576700652152,-0.931680221510214,0.118931235774386,-0.529299128074578
"5",0.700116854972262,-0.363710825830515,0.118931235774386,-0.393760483089592
"6",0.620878146372573,-0.88510984571519,0.118931235774386,0.398833222269734
"7",0.867129292645808,1.07771525543327,0.807446660176375,0.962489171322707
"8",1.12950214425914,0.518814189639642,0.512368621146951,0.594926903666892
"9",-0.217134419443016,0.913238454936789,1.1025246992058,1.11624923554188
"10",-0.67549663009281,0.499024273651851,1.1025246992058,0.616393195550077
"11",-0.64862712119265,1.01481444046313,0.118931235774386,1.19075727012255
"12",-0.468443355626869,0.473283780730844,0.512368621146951,0.753111755860706
"13",-0.745568094479502,0.519248503483821,0.315649928460669,1.38666538696552
"14",-0.719752291810721,0.0701617841190584,1.1025246992058,0.655019655950909
"15",-0.422607134561889,-0.153360699395521,0.512368621146951,-0.898529330884218
"16",-0.977383465382847,1.22957929553401,1.1025246992058,-0.0308405265806471
"17",-1.18917841788999,0.0577308628163211,1.1025246992058,-0.447190528718605
"18",0.0436578728232465,-0.783651984009111,0.512368621146951,-0.649264391414237
"19",-0.274034555937473,0.451659246702367,0.807446660176375,-0.21997467528613
"20",0.517825676943723,0.315764115296563,0.315649928460669,0.849315007027043
"21",0.636367627973842,0.654396949165209,0.512368621146951,0.920774670112484
"22",0.626884271891433,0.537894408169966,0.315649928460669,0.561789071263358
"23",0.369253098319307,-0.593741812524294,0.512368621146951,-0.798896293417619
"24",0.620035181387471,0.445386513895722,0.512368621146951,-0.343749809314135
"25",0.304450165089509,0.0041374889805313,0.512368621146951,-0.344806289126861
"26",0.114783043441318,0.365429812450295,0.807446660176375,-0.343620222410996
"27",0.0610440256409973,0.780775357435922,1.1025246992058,0.120953903808951
"28",-0.425768253256026,0.78579048916629,0.807446660176375,-0.0105288864065023
"29",-0.92891297873942,0.25044021089027,1.1025246992058,0.643202720885104
"30",-1.24291743569031,-0.102940918863984,0.807446660176375,0.687861549262407
"31",-1.42204749502472,-0.224138344788007,0.807446660176375,0.434651000810718
"32",-1.56060986445103,0.188984086036975,1.1025246992058,0.715646041336905
"33",-1.07379758555401,-0.167121766504553,0.807446660176375,0.0914132613531404
"34",-1.25134708554134,0.607097069292352,0.512368621146951,0.605451138382569
"35",-1.68389349352236,-0.20405109086074,0.512368621146951,0.582147397628196
"36",0.419830997425491,0.893156689591069,0.315649928460669,1.04792177452542
"37",-0.0100811449770742,0.961954150214874,0.118931235774386,1.12258179136131
"38",-0.0100811449770742,1.79928403751858,-1.65153699840216,1.20333504632577
"39",-0.730816207240199,0.426063843241394,0.512368621146951,-0.0608030399613913
"40",1.05205473625279,1.41852634027426,-1.65153699840216,1.92437178934242
"41",0.671139933609344,0.595897022060096,-1.65153699840216,0.696224700453294
"42",-1.92993389854932,3.20562758279986,0.512368621146951,2.31421885572581
"43",-1.42468176060316,0.547369131724521,0.512368621146951,0.739541452844747
"44",-1.37726498019112,0.201753628957784,0.512368621146951,0.497949342679652
"45",-0.43156363752861,1.28036490195737,1.1025246992058,1.0760630615385
"46",-1.42152064190903,-1.12477233848859,1.1025246992058,-0.513302716754065
"47",-0.558535238409759,0.110013181564243,1.1025246992058,0.40006972323266
"48",-0.0401117725713711,0.167817013348767,0.118931235774386,0.75174439479992
"49",-0.0669812814715315,-1.02164415823728,0.315649928460669,-0.55931361354994
"50",-0.269292877896268,0.413833851750085,0.118931235774386,0.68986526448914
"51",-0.218714978790084,-0.317757557508594,0.118931235774386,0.077177621109385
"52",0.679042730344685,0.0975154427470161,0.118931235774386,0.103012272691071
"53",0.957221175428699,0.473783480285631,-0.471224842284461,-0.0594007375735768
"54",0.905062716975446,-1.10355909012519,0.118931235774386,0.0409185518475844
"55",0.562081338661634,0.377382511256475,0.512368621146951,0.217636784593316
"56",-0.0543368066949854,-1.69036684879617,0.0205718894312452,-1.01954266236811
"57",0.0552486413684132,-1.58977594434058,-1.15974026668645,-1.08576640515001
"58",-1.00583353363008,-0.0808725256321143,1.1025246992058,-0.128052391160429
"59",-0.533246288856667,0.28843646777246,1.1025246992058,0.250713603789157
"60",-0.686560545522288,0.441300145616752,0.610727967490093,0.24373796303843
"61",-0.23978910341766,0.050305527884739,0.512368621146951,-0.0452773172847435
"62",-0.632821527721967,0.169628722527343,0.512368621146951,0.694092456934764
"63",-1.5969627294336,-1.44946011844938,1.1025246992058,-1.69319876565258
"64",-1.71550468046372,-1.99272159044091,0.807446660176375,-1.11861110235101
"65",0.0547217882527243,0.0475602825751581,1.1025246992058,-0.55767898888946
"66",0.0515606695585878,-0.602934947982074,0.512368621146951,-0.772307617297213
"67",-0.488463774023067,-0.402571653623398,0.512368621146951,-0.339664814121605
"68",-1.57325433922758,0.610143709319075,0.512368621146951,0.96255949029631
"69",-1.38674833627353,0.274303131654132,0.512368621146951,-0.632937614674768
"70",-1.52425699946846,0.890423614614484,0.512368621146951,0.581654707035109
"71",-0.933127803664936,0.774314342418806,1.1025246992058,0.918973564513078
"72",1.61262645134634,0.104130615315418,-0.471224842284461,0.96831970217202
"73",1.64476449140339,0.481363450036459,0.118931235774386,1.43280841705398
"74",1.59734771099134,-1.6366532034343,0.118931235774386,-0.839890981832661
"75",1.6990303623194,-3.03132981410083,-0.176146803255037,-3.56754749499
"76",1.3602638089311,-1.95404116993715,-0.471224842284461,-1.54958192905247
"77",0.615820356461955,0.00785111098224363,0.512368621146951,0.886050072294973
"78",1.09209557304519,-0.797086838467047,-0.176146803255037,-0.51558144919329
"79",-0.37677091349691,0.681724835323292,2.87299293338234,1.26482790509435
"80",1.45825848844934,0.996543907028021,-0.471224842284461,1.17444914783157
"81",2.01461537861736,0.976178883147663,-0.471224842284461,0.948558654339649
"82",1.81072322284556,0.535082583979877,-0.471224842284461,1.19807673067015
"83",-0.941557453515966,-0.145160042661885,-1.15974026668645,-0.0503193471989617
"84",-0.72133285115779,-0.379790699326299,-0.471224842284461,0.0951919101597068
"85",-0.450530349693429,0.580329257086076,-2.241693076461,0.950105056619862
"86",-0.15865372360149,0.326374497963453,-1.06138092034331,0.2016299230622
"87",-0.490571186485824,0.118209542886233,-1.94661503743158,-0.212438335316436
"88",0.721190979599839,0.456518311809607,-3.12692719354927,0.442279060869772
"89",1.05205473625279,1.39948621225263,-2.83184915451985,1.6238334959617
"90",1.0615380923352,-0.00116638986602172,-1.06138092034331,0.208380902166928
"91",0.386112398021369,0.822015604646558,-1.06138092034331,0.868875118982451
"92",0.778617969209986,-0.0717151852713825,-2.83184915451985,-0.241940989361219
"93",0.908223835669583,0.22821384196343,-1.94661503743158,0.453351370148897
"94",0.601068469222652,-2.05974731307785,-2.83184915451985,-2.46741261056276
"95",0.331319673989669,-0.682240178661232,-2.83184915451985,-1.02481213635949
"96",0.539953507802679,0.811398301594239,-1.06138092034331,0.273326128560114
"97",-0.142848130130808,1.09093581657688,-1.65153699840216,0.633385881739691
"98",1.23223850181858,-0.460583812872741,-1.06138092034331,-0.406609929004585
"99",1.36658604631938,-1.13281406499134,-1.06138092034331,-0.323828517766412
"100",1.57890785194221,0.386386887235822,-1.06138092034331,1.51934900723338
"101",1.62737833858564,0.0833377207083493,-1.06138092034331,1.49176631652214
"102",1.01886298996436,-0.461748585330674,-0.766302881313885,-0.266534097270553
"103",0.410347641343082,0.935480096438369,-2.241693076461,0.671972336645726
"104",-0.176039876419241,1.38002919066738,-1.06138092034331,0.636797249633177
"105",-0.248218753268692,1.71732424244236,-1.06138092034331,1.51036383604632
"106",0.225422197736096,0.272565160375475,-1.06138092034331,-0.0347653710439572
"107",0.614239797114887,0.250958762529501,0.118931235774386,0.966570661653363
"108",-0.255067843772654,0.997208264029227,-1.06138092034331,0.757730799016412
"109",0.416669878731355,-1.28473621246628,0.512368621146951,-1.27259253793769
"110",0.588950847561795,0.682471759681688,0.512368621146951,-0.153716441802295
"111",0.308138136899334,-2.01049671973288,0.512368621146951,-1.78189084747969
"112",2.0177764973115,-1.5863069221687,-1.06138092034331,-1.13636332071943
"113",1.79649818872194,-1.54611785764136,-1.06138092034331,-1.22862275825167
"114",1.44403345432572,-1.3548271885804,-0.176146803255037,-1.1204846799106
"115",-1.40887616713248,-2.00383071812667,1.1025246992058,-2.27671445658713
"116",-1.36936218345577,-1.1830699039784,1.1025246992058,-1.44376270308989
"117",-1.44522903211505,-1.46602179395143,1.69268077726465,-0.880942935399029
"118",0.893998801545968,-1.99673314696705,0.512368621146951,-2.54511976146305
"119",0.954060056734562,-2.58381939149306,0.512368621146951,-3.18768490028842
"120",0.876612648728218,0.0745970352772531,-0.766302881313885,-0.149189762486085
"121",0.508342320861314,-0.55447530696487,-1.06138092034331,-1.67119264636051
"122",1.11738452259828,-1.06832060683655,-1.06138092034331,-0.828136075669216
"123",-0.694463342257629,0.718385219183661,0.807446660176375,-0.109082218985891
"124",-0.895194379335298,-0.84577843171312,1.1025246992058,-0.605105713978865
"125",-0.4668627962798,0.873637145902978,-1.35645895937273,0.444201341703824
"126",-0.672335511398674,-0.63429145299589,-0.766302881313885,-0.261558237717923
"127",-1.08486150098349,0.711843307247217,0.118931235774386,-0.413861008981787
"128",-1.8214021567173,2.02685971918887,0.512368621146951,0.425927421069348
"129",-0.841455361534977,0.456553152370733,0.512368621146951,0.136227934486505
"130",-1.26609897278065,0.621306291016421,1.1025246992058,0.471859422709206
"131",-0.743460682016745,0.385821801970429,0.807446660176375,0.359991241474884
"132",-1.04218639861265,-1.4336651739261,0.512368621146951,-1.30651528773387
"133",-1.25398135111979,0.910846387918079,0.512368621146951,0.929350680863477
"134",-1.44997071015626,0.897115388690568,0.512368621146951,-0.189206265410958
"135",0.306030724436577,0.431115724604731,0.512368621146951,0.574652257667445
"136",0.415616172499976,-0.236638947212998,0.118931235774386,0.0403980941651339
"137",0.623723153197297,0.280604977806376,0.118931235774386,0.745417067662184
"138",0.971446209552313,-0.783079023822366,0.118931235774386,0.101897097171156
"139",0.467247777837539,-1.08882809520316,-0.176146803255037,-0.989270748364632
"140",0.644270424709184,-0.266784146142718,-0.471224842284461,-0.272652026793377
"141",0.769134613127576,-2.02489207596159,-0.471224842284461,-1.74871509819292
"142",0.699590001856573,-0.715018226295803,0.118931235774386,-1.1942391548832
"143",2.25802151806587,-2.06880096697413,-1.35645895937273,-1.70975858709543
"144",1.53412533710861,-0.287890367165944,0.118931235774386,-1.57694721103594
"145",1.17375780597705,-0.806358961772311,-0.471224842284461,0.0436026609026069
"146",1.52622254037327,0.157655023930896,-0.176146803255037,0.7395400509
"147",-1.21920904548429,1.49945380475162,0.512368621146951,0.488609973012911
"148",-0.996350177547666,0.395889769600055,0.315649928460669,-1.28655054305172
"149",-1.02005856775369,-0.368201440072144,0.315649928460669,-1.06725961147887
"150",-0.839874802187909,0.591282556782682,0.118931235774386,0.236564683842012
"151",-0.971061227994574,1.26622416818566,0.118931235774386,1.17899481062413
"152",-1.41572525763644,1.82038357679036,0.118931235774386,1.23745355338669
"153",-1.25556191046686,0.114018652923884,0.118931235774386,-1.37134608396333
